part_name,part_category,make,model,generation,year_from,year_to,tier,brand,part_number,price_lkr
Fuel Pump,fuel_delivery,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Delphi,MXPK10-5743-CER,27000
Fuel Pump,fuel_delivery,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-5743-ECO,14500
Fuel Injector,fuel_delivery,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5720-OEM,22000
Fuel Injector,fuel_delivery,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Delphi,MXPK10-5720-CER,12200
Fuel Injector,fuel_delivery,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-5720-ECO,6600
Water Pump,cooling,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5988-OEM,30000
Water Pump,cooling,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Gates,MXPK10-5988-CER,16700
Water Pump,cooling,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-5988-ECO,9000
Water Pump Gasket,cooling,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9455-OEM,2750
Water Pump Gasket,cooling,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Gates,MXPK10-9455-CER,1550
Water Pump Gasket,cooling,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-9455-ECO,850
Thermostat,cooling,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9932-OEM,9800
Thermostat,cooling,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Aisin,MXPK10-9932-CER,5500
Thermostat,cooling,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-9932-ECO,2950
Radiator,cooling,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-6027-OEM,43500
Radiator,cooling,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-6027-CER,24500
Radiator,cooling,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-6027-ECO,13100
Radiator Hose,cooling,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5867-OEM,6000
Radiator Hose,cooling,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-5867-CER,3350
Radiator Hose,cooling,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-5867-ECO,1800
Engine Coolant 4L,cooling,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8639-OEM,4850
Engine Coolant 4L,cooling,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Gates,MXPK10-8639-CER,2700
Engine Coolant 4L,cooling,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-8639-ECO,1450
Drive Belt,engine_management,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1866-OEM,7800
Drive Belt,engine_management,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-1866-CER,4400
Drive Belt,engine_management,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-1866-ECO,2350
Timing Belt,engine_management,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9528-OEM,18400
Timing Belt,engine_management,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,NGK,MXPK10-9528-CER,10300
Timing Belt,engine_management,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-9528-ECO,5500
Alternator,electrical,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9557-OEM,55000
Alternator,electrical,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bosch,MXPK10-9557-CER,31000
Alternator,electrical,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-9557-ECO,16600
Starter Motor,electrical,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8572-OEM,45000
Starter Motor,electrical,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-8572-CER,25000
Starter Motor,electrical,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-8572-ECO,13500
Battery,electrical,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2458-OEM,32000
Battery,electrical,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-2458-CER,18000
Battery,electrical,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-2458-ECO,9700
Headlight,lighting,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2050-OEM,39000
Headlight,lighting,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Valeo,MXPK10-2050-CER,22000
Headlight,lighting,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-2050-ECO,11700
Headlight Bulb,lighting,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8376-OEM,5200
Headlight Bulb,lighting,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Valeo,MXPK10-8376-CER,2900
Headlight Bulb,lighting,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-8376-ECO,1550
Tail Light,lighting,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9551-OEM,20500
Tail Light,lighting,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Valeo,MXPK10-9551-CER,11600
Tail Light,lighting,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-9551-ECO,6200
Fog Light,lighting,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-3688-OEM,12600
Fog Light,lighting,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Valeo,MXPK10-3688-CER,7100
Fog Light,lighting,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-3688-ECO,3800
Side Mirror,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5811-OEM,18400
Side Mirror,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TYC,MXPK10-5811-CER,10300
Side Mirror,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-5811-ECO,5500
Horn,electrical,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9532-OEM,6300
Horn,electrical,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-9532-CER,3550
Horn,electrical,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-9532-ECO,1900
Brake Pads,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8074-OEM,15500
Brake Pads,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TRW,MXPK10-8074-CER,8700
Brake Pads,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-8074-ECO,4650
Brake Disc,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-4887-OEM,24000
Brake Disc,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Akebono,MXPK10-4887-CER,13500
Brake Disc,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-4887-ECO,7200
Brake Hardware Clips,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-7502-OEM,2750
Brake Hardware Clips,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TRW,MXPK10-7502-CER,1550
Brake Hardware Clips,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-7502-ECO,850
Brake Fluid DOT4,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-7889-OEM,3700
Brake Fluid DOT4,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bendix,MXPK10-7889-CER,2050
Brake Fluid DOT4,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-7889-ECO,1100
Brake Caliper,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2490-OEM,39000
Brake Caliper,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bendix,MXPK10-2490-CER,22000
Brake Caliper,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-2490-ECO,11700
Brake Master Cylinder,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5739-OEM,33500
Brake Master Cylinder,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Akebono,MXPK10-5739-CER,18700
Brake Master Cylinder,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-5739-ECO,10000
Handbrake Cable,braking,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1634-OEM,9000
Handbrake Cable,braking,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TRW,MXPK10-1634-CER,5000
Handbrake Cable,braking,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-1634-ECO,2700
Shock Absorber,suspension,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9016-OEM,27500
Shock Absorber,suspension,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Monroe,MXPK10-9016-CER,15500
Shock Absorber,suspension,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-9016-ECO,8300
Coil Spring,suspension,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-0900-OEM,19600
Coil Spring,suspension,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bilstein,MXPK10-0900-CER,10900
Coil Spring,suspension,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-0900-ECO,5900
Control Arm,suspension,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-6579-OEM,26500
Control Arm,suspension,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bilstein,MXPK10-6579-CER,14800
Control Arm,suspension,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-6579-ECO,7900
Ball Joint,suspension,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2902-OEM,10900
Ball Joint,suspension,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bilstein,MXPK10-2902-CER,6100
Ball Joint,suspension,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-2902-ECO,3300
Stabiliser Link,suspension,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5315-OEM,7100
Stabiliser Link,suspension,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Monroe,MXPK10-5315-CER,4000
Stabiliser Link,suspension,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-5315-ECO,2150
Wheel Bearing,suspension,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9845-OEM,14900
Wheel Bearing,suspension,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Monroe,MXPK10-9845-CER,8400
Wheel Bearing,suspension,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-9845-ECO,4500
Tie Rod End,steering,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8761-OEM,10100
Tie Rod End,steering,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,555,MXPK10-8761-CER,5700
Tie Rod End,steering,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-8761-ECO,3050
Steering Rack,steering,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-3180-OEM,71500
Steering Rack,steering,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TRW,MXPK10-3180-CER,40000
Steering Rack,steering,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-3180-ECO,21500
Power Steering Pump,steering,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-0788-OEM,47000
Power Steering Pump,steering,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TRW,MXPK10-0788-CER,26500
Power Steering Pump,steering,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-0788-ECO,14100
Clutch Kit,transmission,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8400-OEM,60000
Clutch Kit,transmission,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Exedy,MXPK10-8400-CER,33500
Clutch Kit,transmission,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-8400-ECO,17900
CV Joint,transmission,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1321-OEM,20500
CV Joint,transmission,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Aisin,MXPK10-1321-CER,11600
CV Joint,transmission,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-1321-ECO,6200
CV Boot,transmission,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-4077-OEM,4350
CV Boot,transmission,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Exedy,MXPK10-4077-CER,2450
CV Boot,transmission,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-4077-ECO,1300
Engine Mount,transmission,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-0508-OEM,16100
Engine Mount,transmission,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,GMB,MXPK10-0508-CER,9000
Engine Mount,transmission,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-0508-ECO,4850
Gearbox Mount,transmission,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-6429-OEM,12600
Gearbox Mount,transmission,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,GMB,MXPK10-6429-CER,7100
Gearbox Mount,transmission,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-6429-ECO,3800
Front Bumper,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-8597-OEM,37000
Front Bumper,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Replacement OE,MXPK10-8597-CER,20500
Front Bumper,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-8597-ECO,11000
Rear Bumper,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2548-OEM,33500
Rear Bumper,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Replacement OE,MXPK10-2548-CER,18700
Rear Bumper,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-2548-ECO,10000
Bonnet,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9678-OEM,47000
Bonnet,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Replacement OE,MXPK10-9678-CER,26500
Bonnet,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-9678-ECO,14100
Front Fender,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-0821-OEM,22000
Front Fender,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Replacement OE,MXPK10-0821-CER,12200
Front Fender,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-0821-ECO,6600
Rear Hatch,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-7435-OEM,53000
Rear Hatch,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Replacement OE,MXPK10-7435-CER,29500
Rear Hatch,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-7435-ECO,15900
Front Door,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-7040-OEM,62000
Front Door,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Replacement OE,MXPK10-7040-CER,35000
Front Door,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-7040-ECO,18600
Windscreen,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2294-OEM,42500
Windscreen,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Depo,MXPK10-2294-CER,24000
Windscreen,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-2294-ECO,12800
Grille,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1679-OEM,14900
Grille,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Depo,MXPK10-1679-CER,8400
Grille,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-1679-ECO,4500
Wiper Blade,body,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9018-OEM,3900
Wiper Blade,body,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,TYC,MXPK10-9018-CER,2200
Wiper Blade,body,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-9018-ECO,1150
Muffler,exhaust,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2335-OEM,27500
Muffler,exhaust,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Walker,MXPK10-2335-CER,15500
Muffler,exhaust,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-2335-ECO,8300
Catalytic Converter,exhaust,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2436-OEM,89500
Catalytic Converter,exhaust,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Sango,MXPK10-2436-CER,50000
Catalytic Converter,exhaust,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-2436-ECO,27000
Exhaust Gasket,exhaust,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-0228-OEM,2550
Exhaust Gasket,exhaust,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Bosal,MXPK10-0228-CER,1400
Exhaust Gasket,exhaust,Toyota,Aqua,MXPK10,2021,2025,Economy,Reconditioned (Japan),MXPK10-0228-ECO,750
Cabin Filter,hvac,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-9487-OEM,4850
Cabin Filter,hvac,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Valeo,MXPK10-9487-CER,2700
Cabin Filter,hvac,Toyota,Aqua,MXPK10,2021,2025,Economy,Generic Import,MXPK10-9487-ECO,1450
AC Compressor,hvac,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1913-OEM,83000
AC Compressor,hvac,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Sanden,MXPK10-1913-CER,46500
AC Compressor,hvac,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-1913-ECO,25000
AC Condenser,hvac,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-5535-OEM,35500
AC Condenser,hvac,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Denso,MXPK10-5535-CER,20000
AC Condenser,hvac,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-5535-ECO,10700
Blower Motor,hvac,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1676-OEM,18400
Blower Motor,hvac,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Valeo,MXPK10-1676-CER,10300
Blower Motor,hvac,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-1676-ECO,5500
Seat Belt,restraint_system,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-4014-OEM,16100
Seat Belt,restraint_system,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Takata Replacement,MXPK10-4014-CER,9000
Seat Belt,restraint_system,Toyota,Aqua,MXPK10,2021,2025,Economy,Taiwan Aftermarket,MXPK10-4014-ECO,4850
Airbag Module,restraint_system,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-1374-OEM,100000
Hybrid Battery Pack,ev_drivetrain,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2939-OEM,485000
Hybrid Battery Pack,ev_drivetrain,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Reman Cell,MXPK10-2939-CER,270000
Inverter Coolant Pump,ev_drivetrain,Toyota,Aqua,MXPK10,2021,2025,OEM_Genuine,Toyota Genuine,MXPK10-2388-OEM,37000
Inverter Coolant Pump,ev_drivetrain,Toyota,Aqua,MXPK10,2021,2025,Certified_Aftermarket,Reman Cell,MXPK10-2388-CER,20500
Mass Air Flow Sensor,engine_management,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-4318-OEM,32500
Mass Air Flow Sensor,engine_management,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,NGK,XP130-4318-CER,18100
Mass Air Flow Sensor,engine_management,Toyota,Vitz,XP130,2010,2020,Economy,Taiwan Aftermarket,XP130-4318-ECO,9700
Oxygen Sensor,engine_management,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-0596-OEM,18700
Oxygen Sensor,engine_management,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Bosch,XP130-0596-CER,10500
Oxygen Sensor,engine_management,Toyota,Vitz,XP130,2010,2020,Economy,Taiwan Aftermarket,XP130-0596-ECO,5600
Throttle Body,engine_management,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-0888-OEM,39000
Throttle Body,engine_management,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Bosch,XP130-0888-CER,22000
Throttle Body,engine_management,Toyota,Vitz,XP130,2010,2020,Economy,Reconditioned (Japan),XP130-0888-ECO,11700
Ignition Coil,engine_management,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-7213-OEM,11900
Ignition Coil,engine_management,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Bosch,XP130-7213-CER,6700
Ignition Coil,engine_management,Toyota,Vitz,XP130,2010,2020,Economy,Taiwan Aftermarket,XP130-7213-ECO,3550
Spark Plug,engine_management,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-9686-OEM,2700
Spark Plug,engine_management,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,NGK,XP130-9686-CER,1500
Spark Plug,engine_management,Toyota,Vitz,XP130,2010,2020,Economy,Reconditioned (Japan),XP130-9686-ECO,800
Air Filter,engine_management,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-4507-OEM,4100
Air Filter,engine_management,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,NGK,XP130-4507-CER,2300
Air Filter,engine_management,Toyota,Vitz,XP130,2010,2020,Economy,Reconditioned (Japan),XP130-4507-ECO,1200
Fuel Filter,fuel_delivery,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-9796-OEM,6400
Fuel Filter,fuel_delivery,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Bosch,XP130-9796-CER,3550
Fuel Filter,fuel_delivery,Toyota,Vitz,XP130,2010,2020,Economy,Taiwan Aftermarket,XP130-9796-ECO,1900
Fuel Pump,fuel_delivery,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-5743-OEM,35500
Fuel Pump,fuel_delivery,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Delphi,XP130-5743-CER,20000
Fuel Pump,fuel_delivery,Toyota,Vitz,XP130,2010,2020,Economy,Generic Import,XP130-5743-ECO,10700
Fuel Injector,fuel_delivery,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-5720-OEM,16200
Fuel Injector,fuel_delivery,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Bosch,XP130-5720-CER,9000
Fuel Injector,fuel_delivery,Toyota,Vitz,XP130,2010,2020,Economy,Generic Import,XP130-5720-ECO,4850
Water Pump,cooling,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-5988-OEM,22000
Water Pump,cooling,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Aisin,XP130-5988-CER,12400
Water Pump,cooling,Toyota,Vitz,XP130,2010,2020,Economy,Taiwan Aftermarket,XP130-5988-ECO,6600
Water Pump Gasket,cooling,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-9455-OEM,2050
Water Pump Gasket,cooling,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Aisin,XP130-9455-CER,1150
Water Pump Gasket,cooling,Toyota,Vitz,XP130,2010,2020,Economy,Reconditioned (Japan),XP130-9455-ECO,600
Thermostat,cooling,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-9932-OEM,7200
Thermostat,cooling,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Denso,XP130-9932-CER,4050
Thermostat,cooling,Toyota,Vitz,XP130,2010,2020,Economy,Generic Import,XP130-9932-ECO,2150
Radiator,cooling,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-6027-OEM,32500
Radiator,cooling,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Gates,XP130-6027-CER,18100
Radiator,cooling,Toyota,Vitz,XP130,2010,2020,Economy,Generic Import,XP130-6027-ECO,9700
Radiator Hose,cooling,Toyota,Vitz,XP130,2010,2020,OEM_Genuine,Toyota Genuine,XP130-5867-OEM,4400
Radiator Hose,cooling,Toyota,Vitz,XP130,2010,2020,Certified_Aftermarket,Gates,XP130-5867-CER,2500
